timesteps,wall_time,num_episodes,max_episode_rewards,mean_episode_rewards,min_episode_rewards,max_episode_len,mean_episode_len,min_episode_len,mean_timeouts,val_max_episode_rewards,val_mean_episode_rewards,val_min_episode_rewards,val_max_episode_len,val_mean_episode_len,val_min_episode_len,val_mean_timeouts
160890880,319114.0029885769,1742688,10.0,10.0,0.0,103,39.925,0,0.0,10.0,10.0,0.0,106,38.75,0,0.0
160956416,319238.4814941883,1744231,10.0,10.0,0.0,115,38.75,0,0.0,10.0,9.5,0.0,500,61.2,0,0.0
161021952,319364.660312891,1745747,10.0,9.75,0.0,500,52.5,0,0.0,10.0,9.5,0.0,500,62.675,0,0.0
161087488,319489.7037785053,1747262,10.0,10.0,0.0,96,40.85,0,0.0,10.0,9.75,0.0,500,48.625,0,0.0
161153024,319613.3661568165,1748757,10.0,9.75,0.0,500,53.2,0,0.0,10.0,10.0,0.0,81,30.4,0,0.0
161218560,319738.43301558495,1750237,10.0,10.0,0.0,150,50.075,0,0.05,10.0,10.0,0.0,177,45.525,0,0.025
161284096,319863.1292374134,1751692,10.0,10.0,0.0,239,41.775,0,0.025,10.0,10.0,0.0,83,38.425,0,0.0
161349632,319990.3605046272,1753147,10.0,10.0,0.0,89,39.8,0,0.0,10.0,10.0,0.0,109,42.75,0,0.0
161415168,320112.8514511585,1754624,10.0,10.0,0.0,138,41.775,0,0.0,10.0,10.0,0.0,436,48.65,0,0.0
161480704,320238.12962436676,1756112,10.0,10.0,0.0,180,43.475,0,0.0,10.0,10.0,0.0,108,38.125,0,0.0
161546240,320361.9867596626,1757614,10.0,10.0,0.0,118,50.025,0,0.0,10.0,10.0,0.0,427,56.45,0,0.025
161611776,320487.5909371376,1759108,10.0,10.0,0.0,100,30.375,0,0.0,10.0,10.0,0.0,152,42.475,0,0.025
161677312,320612.74009633064,1760580,10.0,9.75,0.0,500,47.85,0,0.0,10.0,10.0,0.0,100,40.55,0,0.025
161742848,320736.68269467354,1762070,10.0,10.0,0.0,115,46.975,0,0.0,10.0,10.0,0.0,117,38.05,0,0.0
161808384,320881.75618743896,1763518,10.0,10.0,0.0,189,42.075,0,0.025,10.0,9.75,0.0,500,49.975,0,0.0
161873920,321009.07832336426,1765038,10.0,10.0,0.0,165,35.825,0,0.0,10.0,10.0,0.0,307,46.325,0,0.0
161939456,321137.4999396801,1766546,10.0,10.0,0.0,115,40.275,0,0.025,10.0,9.75,0.0,500,58.975,0,0.0
162004992,321264.44225001335,1768028,10.0,10.0,0.0,491,49.85,0,0.0,10.0,9.75,0.0,500,47.875,0,0.0
162070528,321389.6638762951,1769533,10.0,10.0,0.0,128,41.35,0,0.0,10.0,10.0,0.0,110,43.25,0,0.0
162136064,321516.6590051651,1771042,10.0,10.0,0.0,120,41.3,0,0.0,10.0,9.75,0.0,500,47.6,0,0.0
162201600,321649.8681075573,1772511,10.0,10.0,0.0,87,35.55,0,0.0,10.0,9.5,0.0,500,61.875,0,0.0
162267136,321783.2504103184,1774004,10.0,10.0,0.0,164,33.9,0,0.0,10.0,10.0,0.0,183,49.25,0,0.0
162332672,321909.9131860733,1775487,10.0,9.75,0.0,500,58.925,0,0.0,10.0,10.0,0.0,164,48.05,0,0.025
162398208,322036.5981733799,1776982,10.0,9.75,0.0,500,62.825,0,0.025,10.0,10.0,0.0,236,44.6,0,0.0
162463744,322168.6483826637,1778513,10.0,10.0,0.0,87,34.425,0,0.025,10.0,9.75,0.0,500,53.425,0,0.0
162529280,322299.67934560776,1780015,10.0,9.75,0.0,500,53.4,0,0.0,10.0,10.0,0.0,93,36.475,0,0.0
162594816,322428.0512852669,1781591,10.0,9.75,0.0,500,59.25,0,0.025,10.0,10.0,0.0,84,36.5,0,0.0
162660352,322555.9808604717,1783082,10.0,10.0,0.0,120,33.55,0,0.0,10.0,10.0,0.0,330,50.5,0,0.0
162725888,322689.83873176575,1784573,10.0,10.0,0.0,92,39.825,0,0.025,10.0,9.75,0.0,500,47.75,0,0.0
162791424,322828.2838521004,1786145,10.0,10.0,0.0,91,37.275,0,0.0,10.0,10.0,0.0,135,41.575,0,0.025
162856960,322958.0912706852,1787753,10.0,10.0,0.0,100,37.175,0,0.025,10.0,10.0,0.0,107,35.725,0,0.0
162922496,323096.270632267,1789274,10.0,10.0,0.0,114,36.2,0,0.0,10.0,9.75,0.0,500,53.55,0,0.025
162988032,323241.8788201809,1790809,10.0,10.0,0.0,102,39.95,0,0.0,10.0,10.0,0.0,128,37.725,0,0.0
163053568,323380.7081208229,1792358,10.0,10.0,0.0,87,39.9,0,0.0,10.0,9.75,0.0,500,52.675,0,0.025
163119104,323517.41733813286,1793929,10.0,10.0,0.0,89,38.95,0,0.0,10.0,10.0,0.0,131,34.875,0,0.0
163184640,323662.2330584526,1795502,10.0,10.0,0.0,89,30.175,0,0.0,10.0,10.0,0.0,98,36.825,0,0.025
163250176,323799.45259809494,1797084,10.0,10.0,0.0,184,33.925,0,0.0,10.0,10.0,0.0,110,34.75,0,0.0
163315712,323936.8061475754,1798626,10.0,9.75,0.0,500,48.8,0,0.025,10.0,10.0,0.0,195,38.05,0,0.0
163381248,324073.32320022583,1800192,10.0,10.0,0.0,102,41.55,0,0.025,10.0,9.75,0.0,500,46.975,0,0.0
163446784,324212.3221626282,1801723,10.0,10.0,0.0,76,25.7,0,0.0,10.0,10.0,0.0,94,32.0,0,0.0
163512320,324353.88964772224,1803282,10.0,9.75,0.0,500,49.925,0,0.0,10.0,10.0,0.0,182,37.05,0,0.0
163577856,324499.3169603348,1804757,10.0,10.0,0.0,108,39.9,0,0.05,10.0,9.75,0.0,500,57.5,0,0.0
163643392,324635.6759073734,1806299,10.0,9.75,0.0,500,45.45,0,0.0,10.0,10.0,0.0,92,38.5,0,0.0
163708928,324779.2154276371,1807867,10.0,10.0,0.0,83,29.725,0,0.0,10.0,10.0,0.0,106,42.625,0,0.0
163774464,324916.1084461212,1809333,10.0,9.75,0.0,500,60.375,0,0.0,10.0,9.75,0.0,500,46.625,0,0.0
163840000,325051.9801607132,1810865,10.0,9.5,0.0,500,63.925,0,0.0,10.0,9.75,0.0,500,50.925,0,0.0
163905536,325191.2150952816,1812351,10.0,9.75,0.0,500,56.3,0,0.0,10.0,10.0,0.0,114,33.025,0,0.0
163971072,325330.6633603573,1813891,10.0,10.0,0.0,106,36.2,0,0.0,10.0,10.0,0.0,98,37.7,0,0.0
164036608,325466.13483047485,1815344,10.0,10.0,0.0,186,47.975,0,0.025,10.0,10.0,0.0,243,37.975,0,0.0
164102144,325596.6350386143,1816836,10.0,9.75,0.0,500,54.875,0,0.0,10.0,10.0,0.0,80,34.975,0,0.0
164167680,325725.300778389,1818328,10.0,10.0,0.0,131,44.3,0,0.0,10.0,10.0,0.0,123,46.3,0,0.0
164233216,325959.8699848652,1819838,10.0,10.0,0.0,122,42.35,0,0.0,10.0,10.0,0.0,110,42.95,0,0.0
164298752,326087.1106314659,1821396,10.0,10.0,0.0,121,42.45,0,0.0,10.0,9.75,0.0,500,46.075,0,0.0
164364288,326223.3283789158,1822935,10.0,10.0,0.0,105,34.225,0,0.0,10.0,10.0,0.0,294,42.975,0,0.0
164429824,326474.86241722107,1824481,10.0,10.0,0.0,72,37.25,0,0.025,10.0,10.0,0.0,170,47.175,0,0.0
164495360,326708.4718029499,1826051,10.0,10.0,0.0,90,36.375,0,0.0,10.0,10.0,0.0,83,32.7,0,0.0
164560896,326941.87218379974,1827651,10.0,9.75,0.0,500,50.075,0,0.025,10.0,10.0,0.0,81,35.325,0,0.0
164626432,327165.1123185158,1829158,10.0,9.75,0.0,500,47.95,0,0.0,10.0,10.0,0.0,90,33.7,0,0.05
164691968,327379.70212841034,1830711,10.0,10.0,0.0,115,40.375,0,0.0,10.0,9.75,0.0,500,51.525,0,0.0
164757504,327609.1503136158,1832350,10.0,10.0,0.0,189,39.725,0,0.0,10.0,10.0,0.0,89,37.925,0,0.05
164823040,327820.18579149246,1833886,10.0,10.0,0.0,100,43.4,0,0.0,10.0,10.0,0.0,154,35.775,0,0.025
164888576,328038.98830103874,1835496,10.0,9.75,0.0,500,51.65,0,0.0,10.0,10.0,0.0,199,43.8,0,0.0
164954112,328242.4960131645,1836893,10.0,9.75,0.0,500,50.425,0,0.0,10.0,9.75,0.0,500,51.325,0,0.0
165019648,328449.0854847431,1838438,10.0,9.75,0.0,500,62.525,0,0.0,10.0,9.75,0.0,500,55.9,0,0.0
165085184,328652.4398627281,1840026,10.0,10.0,0.0,110,38.325,0,0.0,10.0,10.0,0.0,102,39.725,0,0.0
165150720,328849.65378689766,1841567,10.0,10.0,0.0,313,53.45,0,0.0,10.0,9.75,0.0,500,52.625,0,0.0
165216256,329045.40730142593,1843086,10.0,10.0,0.0,134,34.6,0,0.0,10.0,10.0,0.0,96,37.0,0,0.0
165281792,329245.05758190155,1844613,10.0,10.0,0.0,110,42.1,0,0.0,10.0,10.0,0.0,222,40.575,0,0.025
165347328,329438.26381874084,1846136,10.0,10.0,0.0,147,42.325,0,0.0,10.0,10.0,0.0,107,36.775,0,0.0
165412864,329640.46176958084,1847671,10.0,10.0,0.0,74,37.35,0,0.0,10.0,10.0,0.0,131,46.45,0,0.0
165478400,329827.35482788086,1849205,10.0,10.0,0.0,165,39.875,0,0.0,10.0,10.0,0.0,496,48.175,0,0.0
165543936,330019.58079481125,1850820,10.0,10.0,0.0,196,35.5,0,0.025,10.0,10.0,0.0,202,42.45,0,0.0
165609472,330206.96836304665,1852370,10.0,9.5,0.0,500,63.25,0,0.0,10.0,10.0,0.0,104,42.825,0,0.025
165675008,330398.05967092514,1853904,10.0,9.75,0.0,500,53.3,0,0.0,10.0,10.0,0.0,192,43.3,0,0.0
165740544,330582.11981773376,1855425,10.0,10.0,0.0,98,31.6,0,0.0,10.0,10.0,0.0,120,40.45,0,0.0
165806080,330764.8630874157,1856994,10.0,9.75,0.0,500,51.275,0,0.0,10.0,10.0,0.0,95,40.95,0,0.0
165871616,330944.5964829922,1858530,10.0,10.0,0.0,123,31.325,0,0.0,10.0,10.0,0.0,89,45.975,0,0.025
165937152,331128.87555861473,1860005,10.0,10.0,0.0,161,48.55,0,0.0,10.0,10.0,0.0,102,35.05,0,0.025
166002688,331317.802734375,1861570,10.0,9.75,0.0,500,48.6,0,0.0,10.0,10.0,0.0,257,44.075,0,0.0
166068224,331513.01112890244,1863069,10.0,10.0,0.0,90,40.95,0,0.025,10.0,10.0,0.0,79,34.425,0,0.0
166133760,331694.58120298386,1864553,10.0,9.75,0.0,500,54.625,0,0.0,10.0,10.0,0.0,82,38.075,0,0.0
166199296,331880.962883234,1866061,10.0,9.75,0.0,500,54.7,0,0.0,10.0,10.0,0.0,136,41.7,0,0.025
166264832,332069.7783744335,1867511,10.0,10.0,0.0,149,39.85,0,0.025,10.0,10.0,0.0,93,44.075,0,0.0
166330368,332256.80483174324,1869056,10.0,10.0,0.0,136,46.675,0,0.0,10.0,10.0,0.0,435,45.3,0,0.0
166395904,332438.4187595844,1870557,10.0,10.0,0.0,122,40.575,0,0.0,10.0,10.0,0.0,90,38.525,0,0.0
166461440,332624.5127120018,1872110,10.0,10.0,0.0,150,40.375,0,0.0,10.0,9.75,0.0,500,51.075,0,0.0
166526976,332806.0251710415,1873646,10.0,10.0,0.0,208,44.55,0,0.025,10.0,9.75,0.0,500,50.5,0,0.0
166592512,332981.83490276337,1875196,10.0,10.0,0.0,116,38.8,0,0.0,10.0,10.0,0.0,85,40.25,0,0.0
166658048,333156.29850387573,1876738,10.0,10.0,0.0,85,45.375,0,0.0,10.0,10.0,0.0,273,42.775,0,0.0
166723584,333326.1502304077,1878315,10.0,10.0,0.0,153,38.7,0,0.0,10.0,9.75,0.0,500,49.15,0,0.0
166789120,333490.513579607,1879837,10.0,10.0,0.0,78,38.7,0,0.0,10.0,9.75,0.0,500,51.475,0,0.025
166854656,333655.3095521927,1881365,10.0,10.0,0.0,86,39.025,0,0.0,10.0,9.75,0.0,500,48.95,0,0.0
166920192,333808.3113360405,1882899,10.0,10.0,0.0,92,34.7,0,0.0,10.0,10.0,0.0,152,42.375,0,0.0
166985728,333965.6770377159,1884405,10.0,10.0,0.0,116,39.125,0,0.0,10.0,10.0,0.0,373,52.5,0,0.0
167051264,334109.68904447556,1885901,10.0,10.0,0.0,171,38.85,0,0.025,10.0,10.0,0.0,203,42.8,0,0.0
167116800,334243.90345573425,1887313,10.0,10.0,0.0,120,36.3,0,0.0,10.0,10.0,0.0,112,39.125,0,0.025
167182336,334381.97797226906,1888809,10.0,10.0,0.0,268,46.825,0,0.0,10.0,9.75,0.0,500,52.8,0,0.025
167247872,334514.9561433792,1890302,10.0,10.0,0.0,95,37.65,0,0.0,10.0,9.75,0.0,500,47.3,0,0.0
167313408,334650.89613604546,1891741,10.0,10.0,0.0,102,44.675,0,0.025,10.0,10.0,0.0,123,44.0,0,0.0
167378944,334787.8781838417,1893275,10.0,10.0,0.0,127,38.2,0,0.0,10.0,9.75,0.0,500,50.55,0,0.0
167444480,334921.1610045433,1894790,10.0,9.75,0.0,500,46.925,0,0.0,10.0,9.5,0.0,500,63.7,0,0.0
167510016,335056.31830477715,1896259,10.0,10.0,0.0,106,35.6,0,0.0,10.0,9.75,0.0,500,45.825,0,0.0
167575552,335190.91405272484,1897772,10.0,10.0,0.0,144,41.675,0,0.0,10.0,10.0,0.0,94,32.7,0,0.0
167641088,335324.4387290478,1899308,10.0,10.0,0.0,114,48.975,0,0.0,10.0,9.5,0.0,500,61.45,0,0.025
167706624,335457.36385560036,1900867,10.0,9.75,0.0,500,53.6,0,0.0,10.0,10.0,0.0,296,51.55,0,0.0
167772160,335590.50731801987,1902386,10.0,10.0,0.0,90,38.55,0,0.0,10.0,10.0,0.0,96,35.5,0,0.0
167837696,335722.2799067497,1903926,10.0,10.0,0.0,191,44.0,0,0.025,10.0,10.0,0.0,142,45.85,0,0.0
167903232,335853.57556796074,1905512,10.0,10.0,0.0,85,35.75,0,0.0,10.0,9.75,0.0,500,47.75,0,0.025
167968768,335986.81494665146,1907070,10.0,10.0,0.0,86,37.85,0,0.025,10.0,10.0,0.0,171,44.175,0,0.0
168034304,336120.29442477226,1908588,10.0,10.0,0.0,120,42.5,0,0.0,10.0,10.0,0.0,124,38.7,0,0.0
168099840,336257.1549272537,1910034,10.0,10.0,0.0,75,33.375,0,0.0,10.0,9.5,0.0,500,54.45,0,0.0
168165376,336398.9646835327,1911499,10.0,10.0,0.0,100,43.075,0,0.0,10.0,10.0,0.0,120,44.25,0,0.0
168230912,336540.4602179527,1912955,10.0,10.0,0.0,125,45.35,0,0.025,10.0,9.75,0.0,500,54.65,0,0.0
168296448,336683.95981502533,1914513,10.0,9.75,0.0,500,50.325,0,0.0,10.0,10.0,0.0,111,41.85,0,0.05
168361984,336825.378231287,1916046,10.0,10.0,0.0,134,34.875,0,0.025,10.0,10.0,0.0,135,45.05,0,0.0
168427520,336968.08671450615,1917579,10.0,10.0,0.0,113,40.0,0,0.0,10.0,10.0,0.0,151,40.725,0,0.0
168493056,337116.0990893841,1919174,10.0,10.0,0.0,291,46.525,0,0.0,10.0,10.0,0.0,122,38.275,0,0.025
168558592,337261.62052464485,1920756,10.0,10.0,0.0,96,44.25,0,0.0,10.0,10.0,0.0,102,35.0,0,0.0
168624128,337405.30238461494,1922362,10.0,10.0,0.0,118,40.15,0,0.0,10.0,10.0,0.0,231,42.025,0,0.0
168689664,337548.11771321297,1923914,10.0,10.0,0.0,134,36.325,0,0.0,10.0,10.0,0.0,92,38.875,0,0.0
168755200,337691.16189336777,1925436,10.0,10.0,0.0,83,39.25,0,0.0,10.0,10.0,0.0,103,36.1,0,0.0
168820736,337831.7707297802,1926943,10.0,9.75,0.0,500,44.7,0,0.0,10.0,10.0,0.0,148,41.5,0,0.0
168886272,337974.43902373314,1928554,10.0,10.0,0.0,111,38.425,0,0.0,10.0,9.75,0.0,500,53.875,0,0.0
168951808,338119.5659265518,1930135,10.0,10.0,0.0,88,33.2,0,0.0,10.0,10.0,0.0,126,38.65,0,0.0
169017344,338268.40996932983,1931734,10.0,10.0,0.0,133,40.0,0,0.0,10.0,10.0,0.0,164,40.05,0,0.0
169082880,338418.69628691673,1933355,10.0,10.0,0.0,121,32.625,0,0.025,10.0,9.75,0.0,500,50.1,0,0.0
169148416,338565.5899541378,1934913,10.0,9.5,0.0,500,57.675,0,0.0,10.0,10.0,0.0,399,43.75,0,0.0
169213952,338709.5529344082,1936498,10.0,10.0,0.0,92,36.275,0,0.0,10.0,9.75,0.0,500,55.275,0,0.025
169279488,338846.41046619415,1938099,10.0,10.0,0.0,461,52.125,0,0.0,10.0,10.0,0.0,136,44.475,0,0.0
169345024,338981.5314004421,1939674,10.0,10.0,0.0,90,37.9,0,0.025,10.0,10.0,0.0,86,38.875,0,0.0
169410560,339121.4277164936,1941243,10.0,10.0,0.0,151,33.05,0,0.0,10.0,10.0,0.0,172,42.75,0,0.025
169476096,339263.20607089996,1942848,10.0,9.75,0.0,500,51.6,0,0.0,10.0,10.0,0.0,88,35.125,0,0.0
169541632,339416.5967156887,1944495,10.0,10.0,0.0,89,37.525,0,0.0,10.0,10.0,0.0,184,33.875,0,0.0
169607168,339567.7076396942,1946087,10.0,10.0,0.0,106,38.25,0,0.0,10.0,9.75,0.0,500,51.55,0,0.0
169672704,339704.864205122,1947651,10.0,10.0,0.0,267,42.15,0,0.0,10.0,10.0,0.0,100,45.2,0,0.0
169738240,339838.28124046326,1949223,10.0,10.0,0.0,282,39.825,0,0.0,10.0,10.0,0.0,91,39.675,0,0.0
169803776,339971.9441871643,1950781,10.0,10.0,0.0,84,37.325,0,0.0,10.0,9.75,0.0,500,57.55,0,0.0
169869312,340105.4774234295,1952309,10.0,10.0,0.0,74,33.875,0,0.0,10.0,10.0,0.0,75,38.075,0,0.0
169934848,340241.5330667496,1953860,10.0,9.75,0.0,500,45.775,0,0.0,10.0,10.0,0.0,86,35.275,0,0.0
170000384,340376.97462010384,1955442,10.0,10.0,0.0,109,35.15,0,0.0,10.0,10.0,0.0,97,43.2,0,0.025
170065920,340509.05970048904,1956990,10.0,10.0,0.0,95,38.725,0,0.0,10.0,10.0,0.0,158,41.65,0,0.025
170131456,340643.55603837967,1958535,10.0,10.0,0.0,92,34.9,0,0.0,10.0,9.75,0.0,500,57.925,0,0.0
170196992,340777.9266600609,1960133,10.0,10.0,0.0,357,42.6,0,0.0,10.0,10.0,0.0,398,45.85,0,0.0
170262528,340909.14353585243,1961641,10.0,10.0,0.0,95,40.825,0,0.0,10.0,9.75,0.0,500,53.025,0,0.0
170328064,341036.5831377506,1963140,10.0,10.0,0.0,146,40.075,0,0.0,10.0,10.0,0.0,112,41.45,0,0.0
170393600,341166.59881567955,1964694,10.0,10.0,0.0,167,32.075,0,0.0,10.0,10.0,0.0,100,39.65,0,0.0
170459136,341297.28264427185,1966247,10.0,10.0,0.0,371,52.65,0,0.0,10.0,10.0,0.0,88,40.25,0,0.0
170524672,341427.631080389,1967793,10.0,10.0,0.0,86,37.325,0,0.0,10.0,10.0,0.0,108,36.725,0,0.0
170590208,341557.5818388462,1969364,10.0,9.75,0.0,500,52.225,0,0.0,10.0,10.0,0.0,85,36.725,0,0.025
170655744,341686.4189429283,1970942,10.0,10.0,0.0,132,42.875,0,0.0,10.0,10.0,0.0,87,41.825,0,0.0
170721280,341818.5593280792,1972529,10.0,10.0,0.0,116,36.25,0,0.0,10.0,10.0,0.0,102,42.05,0,0.0
170786816,341950.2680835724,1974002,10.0,10.0,0.0,125,43.075,0,0.0,10.0,10.0,0.0,109,36.95,0,0.0
170852352,342078.170129776,1975519,10.0,10.0,0.0,115,38.5,0,0.0,10.0,10.0,0.0,256,41.6,0,0.025
170917888,342206.55766892433,1977064,10.0,10.0,0.0,87,36.575,0,0.0,10.0,10.0,0.0,85,31.25,0,0.025
170983424,342335.57691550255,1978586,10.0,10.0,0.0,106,44.5,0,0.0,10.0,10.0,0.0,88,37.925,0,0.0
171048960,342467.02235007286,1980163,10.0,10.0,0.0,141,42.0,0,0.0,10.0,10.0,0.0,102,39.35,0,0.05
171114496,342594.663323164,1981697,10.0,9.5,0.0,500,62.625,0,0.0,10.0,10.0,0.0,236,43.1,0,0.0
171180032,342725.86304974556,1983280,10.0,10.0,0.0,256,39.4,0,0.05,10.0,10.0,0.0,82,31.625,0,0.0
171245568,342854.9687011242,1984766,10.0,9.75,0.0,500,53.175,0,0.0,10.0,9.75,0.0,500,54.75,0,0.0
171311104,342981.3800265789,1986329,10.0,10.0,0.0,106,35.15,0,0.0,10.0,10.0,0.0,120,42.325,0,0.0
171376640,343113.96781516075,1987925,10.0,10.0,0.0,115,35.625,0,0.0,10.0,10.0,0.0,122,38.625,0,0.0
171442176,343246.62685227394,1989453,10.0,9.75,0.0,500,53.25,0,0.0,10.0,10.0,0.0,100,38.825,0,0.0
171507712,343374.78416085243,1990960,10.0,10.0,0.0,73,36.875,0,0.0,10.0,10.0,0.0,163,39.9,0,0.0
171573248,343501.37522625923,1992431,10.0,10.0,0.0,209,46.3,0,0.0,10.0,10.0,0.0,105,39.0,0,0.0
171638784,343630.9617533684,1994015,10.0,10.0,0.0,99,32.85,0,0.0,10.0,10.0,0.0,74,32.2,0,0.0
171704320,343772.9026854038,1995598,10.0,9.75,0.0,500,52.85,0,0.025,10.0,10.0,0.0,91,33.025,0,0.0
171769856,343901.42211842537,1997175,10.0,10.0,0.0,94,31.325,0,0.0,10.0,9.75,0.0,500,50.075,0,0.0
171835392,344027.50716781616,1998736,10.0,10.0,0.0,85,36.65,0,0.0,10.0,9.75,0.0,500,60.725,0,0.0
171900928,344172.731500864,2000304,10.0,10.0,0.0,116,41.025,0,0.0,10.0,9.75,0.0,500,48.225,0,0.0
171966464,344299.6944537163,2001833,10.0,10.0,0.0,121,40.825,0,0.0,10.0,10.0,0.0,90,35.4,0,0.0
172032000,344425.4649050236,2003389,10.0,10.0,0.0,84,36.15,0,0.0,10.0,10.0,0.0,168,42.925,0,0.0
172097536,344551.59728193283,2005013,10.0,10.0,0.0,84,42.075,0,0.0,10.0,9.75,0.0,500,44.275,0,0.0
172163072,344679.9505984783,2006589,10.0,10.0,0.0,98,39.375,0,0.0,10.0,10.0,0.0,102,36.95,0,0.0
172228608,344805.4112904072,2008229,10.0,10.0,0.0,376,42.95,0,0.025,10.0,10.0,0.0,170,41.75,0,0.0
172294144,344933.39336514473,2009829,10.0,10.0,0.0,98,38.625,0,0.0,10.0,10.0,0.0,109,38.275,0,0.0
172359680,345057.3758804798,2011400,10.0,9.75,0.0,500,55.6,0,0.0,10.0,10.0,0.0,100,34.675,0,0.0
172425216,345182.2340478897,2012978,10.0,10.0,0.0,161,43.5,0,0.025,10.0,10.0,0.0,175,42.425,0,0.0
172490752,345309.0062587261,2014615,10.0,10.0,0.0,117,40.2,0,0.0,10.0,10.0,0.0,88,34.075,0,0.0
172556288,345433.1344664097,2016273,10.0,10.0,0.0,97,33.75,0,0.0,10.0,10.0,0.0,196,43.95,0,0.0
172621824,345560.2078695297,2017874,10.0,10.0,0.0,232,47.55,0,0.0,10.0,9.75,0.0,500,50.175,0,0.0
172687360,345682.8937883377,2019482,10.0,10.0,0.0,176,44.6,0,0.0,10.0,10.0,0.0,119,37.075,0,0.0
172752896,345807.23456025124,2021071,10.0,10.0,0.0,303,44.425,0,0.0,10.0,9.75,0.0,500,52.4,0,0.0
172818432,345933.61311507225,2022663,10.0,10.0,0.0,89,36.175,0,0.0,10.0,10.0,0.0,188,44.175,0,0.0
172883968,346060.63704133034,2024205,10.0,9.75,0.0,500,51.125,0,0.025,10.0,10.0,0.0,152,41.425,0,0.0
172949504,346188.44014906883,2025790,10.0,10.0,0.0,116,40.75,0,0.0,10.0,9.75,0.0,500,48.125,0,0.0
173015040,346317.1964697838,2027340,10.0,10.0,0.0,82,38.175,0,0.0,10.0,10.0,0.0,121,30.825,0,0.0
173080576,346442.5575392246,2028927,10.0,10.0,0.0,182,43.275,0,0.0,10.0,9.75,0.0,500,51.05,0,0.025
173146112,346573.2511999607,2030504,10.0,10.0,0.0,270,44.45,0,0.0,10.0,10.0,0.0,238,45.075,0,0.0
173211648,346698.54297089577,2032115,10.0,9.75,0.0,500,51.9,0,0.0,10.0,9.75,0.0,500,56.2,0,0.0
173277184,346818.5763781071,2033707,10.0,10.0,0.0,93,37.05,0,0.0,10.0,9.75,0.0,500,48.25,0,0.0
173342720,346944.0542113781,2035282,10.0,10.0,0.0,109,45.375,0,0.0,10.0,9.75,0.0,500,57.0,0,0.025
173408256,347067.82093143463,2036898,10.0,10.0,0.0,109,35.875,0,0.0,10.0,10.0,0.0,85,37.5,0,0.0
173473792,347192.0681269169,2038474,10.0,9.75,0.0,500,49.45,0,0.0,10.0,10.0,0.0,159,42.95,0,0.0
173539328,347318.742372036,2040018,10.0,9.75,0.0,500,62.325,0,0.0,10.0,9.75,0.0,500,49.375,0,0.0
173604864,347443.1211440563,2041592,10.0,10.0,0.0,93,37.775,0,0.0,10.0,9.5,0.0,500,60.675,0,0.0
173670400,347566.51714134216,2043171,10.0,10.0,0.0,71,28.025,0,0.0,10.0,10.0,0.0,235,43.625,0,0.0
173735936,347691.4176135063,2044731,10.0,10.0,0.0,199,40.4,0,0.0,10.0,10.0,0.0,103,40.875,0,0.0
173801472,347813.45708203316,2046301,10.0,10.0,0.0,168,39.925,0,0.0,10.0,9.75,0.0,500,47.15,0,0.0
173867008,347938.1559281349,2047850,10.0,10.0,0.0,82,35.1,0,0.0,10.0,10.0,0.0,150,40.1,0,0.025
173932544,348059.40696167946,2049419,10.0,9.75,0.0,500,55.85,0,0.0,10.0,10.0,0.0,97,34.975,0,0.025
173998080,348183.54238438606,2051000,10.0,10.0,0.0,90,38.95,0,0.0,10.0,10.0,0.0,159,34.975,0,0.0
174063616,348308.895870924,2052619,10.0,10.0,0.0,102,38.525,0,0.0,10.0,9.75,0.0,500,51.2,0,0.0
174129152,348434.5540294647,2054231,10.0,10.0,0.0,137,42.55,0,0.0,10.0,10.0,0.0,254,31.85,0,0.0
174194688,348561.77693271637,2055867,10.0,10.0,0.0,124,36.325,0,0.025,10.0,10.0,0.0,492,46.45,0,0.0
174260224,348687.2822740078,2057470,10.0,9.75,0.0,500,49.125,0,0.0,10.0,10.0,0.0,104,39.975,0,0.0
174325760,348812.7894473076,2058981,10.0,10.0,0.0,96,37.25,0,0.0,10.0,10.0,0.0,88,36.45,0,0.0
174391296,348941.82760834694,2060506,10.0,10.0,0.0,81,43.775,0,0.0,10.0,10.0,0.0,89,42.3,0,0.0
174456832,349066.5462138653,2062077,10.0,10.0,0.0,82,32.3,0,0.0,10.0,10.0,0.0,92,38.725,0,0.025
174522368,349196.5883381367,2063610,10.0,10.0,0.0,93,41.075,0,0.025,10.0,10.0,0.0,80,36.675,0,0.025
174587904,349329.25772190094,2065131,10.0,9.75,0.0,500,52.3,0,0.025,10.0,9.75,0.0,500,66.725,0,0.0
174653440,349455.60486102104,2066696,10.0,9.75,0.0,500,41.2,0,0.0,10.0,9.75,0.0,500,50.85,0,0.0
174718976,349589.1115036011,2068203,10.0,10.0,0.0,144,44.9,0,0.0,10.0,9.5,0.0,500,67.6,0,0.0
174784512,349719.75455236435,2069784,10.0,10.0,0.0,171,45.425,0,0.0,10.0,10.0,0.0,179,47.0,0,0.0
174850048,349855.41880488396,2071373,10.0,10.0,0.0,106,38.975,0,0.025,10.0,10.0,0.0,220,44.1,0,0.025
174915584,349988.86490368843,2072937,10.0,10.0,0.0,122,43.375,0,0.0,10.0,10.0,0.0,205,38.85,0,0.0
174981120,350121.3688058853,2074466,10.0,10.0,0.0,113,42.1,0,0.0,10.0,10.0,0.0,69,29.7,0,0.0
